unit_code,unit,factory,production_date,total_emp_sl,dup,mean_prod_sl,missing_obs,percent_all_eight,percent_first_four,percent_last_four,percent_constant_four,percent_constant_eight,std
UNIT-61,E61,E61,09feb2022,390,0,315.01492,14.822248,72.706421,0,0,21.559633,.6880734,145.51268
UNIT-61,E61,E61,10feb2022,365,0,349.73657,1.7682927,85.853661,0,0,11.463414,.97560978,127.83812
UNIT-61,E61,E61,11feb2022,291,0,313.25311,9.7265625,66.5625,0,0,16.25,0,138.46707
UNIT-61,E61,E61,12feb2022,325,0,298.46765,16.880054,66.846359,0,0,21.832884,2.9649596,158.45149
UNIT-61,E61,E61,14feb2022,323,0,331.45108,6.351902,80.434784,0,0,23.913044,0,143.44119
UNIT-61,E61,E61,15feb2022,314,0,315.79501,2.5623269,79.501389,0,0,22.160666,.55401665,141.15872
UNIT-61,E61,E61,16feb2022,291,0,323.12799,0,100,0,0,29.761906,0,148.49956
UNIT-61,E61,E61,17feb2022,361,0,291.55923,4.206161,72.037918,0,0,19.194313,0,129.38708
UNIT-61,E61,E61,18feb2022,291,0,292.74319,14.916919,65.861031,16.314199,0,24.773415,4.833837,149.34006
UNIT-61,E61,E61,19feb2022,269,0,302.16666,10.580066,71.568626,16.993464,0,30.392157,0,129.48476
UNIT-61,E61,E61,21feb2022,276,0,254.46965,9.5447283,76.357826,17.571884,0,17.571884,5.4313097,90.847717
UNIT-61,E61,E61,22feb2022,210,0,320.56485,3.1380754,91.631798,0,0,46.861923,5.8577404,128.18053
UNIT-61,E61,E61,23feb2022,247,0,350.59207,8.0324907,79.061371,0,0,14.801444,0,152.4731
UNIT-61,E61,E61,24feb2022,267,0,270.50824,12.871287,45.214523,0,0,45.544556,0,150.91319
UNIT-61,E61,E61,25feb2022,309,0,301.1503,1.8063583,90.173409,0,0,45.375721,.28901735,129.0051
UNIT-61,E61,E61,26feb2022,261,0,324.02075,.69204152,94.463669,0,0,40.138409,5.1903114,126.5121
UNIT-61,E61,E61,28feb2022,352,0,309.68863,1.7118863,91.21447,0,0,18.863049,1.8087856,130.90991
UNIT-61,E61,E61,01jan2022,590,0,283.8009,16.94529,55.015198,4.8632221,0,40.729485,3.799392,137.06328
UNIT-61,E61,E61,03jan2022,537,0,348.01175,4.1526847,90.604027,0,.67114097,18.791946,1.8456376,140.90277
UNIT-61,E61,E61,04jan2022,515,0,358.46167,4.1376305,83.449478,0,0,33.275261,2.4390244,139.3772
UNIT-61,E61,E61,05jan2022,557,0,353.56201,4.710145,91.626411,0,0,34.138485,1.7713366,165.10765
UNIT-61,E61,E61,06jan2022,523,0,349.42981,4.5804796,88.698631,0,0,30.136986,1.1986301,145.85214
UNIT-61,E61,E61,07jan2022,528,0,343.45532,6.0286679,70.489037,2.6981449,0,34.907249,6.5767283,140.65341
UNIT-61,E61,E61,08jan2022,425,0,306.0148,12.94926,63.636364,0,0,28.118393,0,145.38501
UNIT-61,E61,E61,10jan2022,481,0,337.55017,1.8355019,85.315987,0,0,32.156136,1.3011153,138.57043
UNIT-61,E61,E61,11jan2022,458,0,320.05814,1.4292636,96.317833,0,0,31.782946,3.1007752,128.67082
UNIT-61,E61,E61,12jan2022,438,0,166.65657,49.772728,0,46.868687,0,28.888889,0,89.204964
UNIT-61,E61,E61,13jan2022,416,0,275.70752,11.344086,82.150536,0,0,19.784946,7.0967741,137.55649
UNIT-61,E61,E61,14jan2022,371,0,275.13037,13.636364,77.033493,10.287082,0,27.511961,.71770334,159.07895
UNIT-61,E61,E61,17jan2022,429,0,301.78806,11.522634,76.954735,23.045267,0,47.119343,5.144033,139.08366
UNIT-61,E61,E61,18jan2022,385,0,331.32169,.46620047,96.270393,0,0,43.123543,4.1958041,119.07633
UNIT-61,E61,E61,19jan2022,380,0,297.37115,8.9539003,80.37825,4.7281322,0,38.297871,1.891253,141.18301
UNIT-61,E61,E61,20jan2022,339,0,316.84048,1.9436997,86.058983,0,0,44.504021,5.0938339,131.14871
UNIT-61,E61,E61,21jan2022,440,.22727273,315.202,2.25,96.400002,0,0,28.6,4.4000001,132.72119
UNIT-61,E61,E61,22jan2022,445,.22471911,324.11179,.1996008,99.6008,0,0,49.7006,7.5848303,118.35247
UNIT-61,E61,E61,24jan2022,504,.1984127,196.39752,36.727032,0,5.4770317,0,29.328623,0,94.311508
UNIT-61,E61,E61,25jan2022,443,.22573364,234.16907,9.0721645,77.938141,0,0,44.948452,.41237113,119.97997
UNIT-61,E61,E61,27jan2022,338,.59171599,264.95468,6.9666667,59.733334,0,0,30.133333,.80000001,123.06381
UNIT-61,E61,E61,28jan2022,297,.33670035,237.09785,7.7981653,70.336388,0,0,34.556576,0,166.89604
UNIT-61,E61,E61,29jan2022,382,.26178011,260.29166,5.3240743,89.351852,10.648149,0,28.472221,.92592591,170.4931
UNIT-61,E61,E61,31jan2022,430,.23255815,279.90466,7.2261662,80.730225,0,0,22.109533,0,147.57091
UNIT-60,E60,E60,01oct2022,111,0,118.79032,60.685482,0,0,0,0,0,57.651783
UNIT-60,E60,E60,06oct2022,118,0,99.752068,67.975204,0,19.008265,0,9.090909,0,70.213516
UNIT-60,E60,E60,07oct2022,118,0,198.59505,46.280991,35.537189,0,0,19.834711,0,141.89964
UNIT-60,E60,E60,08oct2022,98,0,290.99011,33.168316,42.574257,0,0,18.811882,0,188.59218
UNIT-60,E60,E60,10oct2022,98,0,194.70297,50,0,100,0,41.58416,0,68.632431
UNIT-60,E60,E60,11oct2022,98,0,149.65347,64.356438,0,22.772278,0,0,0,73.20607
UNIT-60,E60,E60,12oct2022,75,0,230.76923,49.679485,0,0,0,14.102564,0,142.59441
UNIT-60,E60,E60,13oct2022,95,0,339.43878,36.989796,40.816326,0,0,5.1020408,0,244.30829
UNIT-60,E60,E60,14oct2022,75,0,280.57693,42.948719,25.641026,0,0,19.23077,0,268.1611
UNIT-60,E60,E60,15oct2022,95,0,397.39795,26.785715,40.816326,0,0,30.612246,0,324.5943
UNIT-60,E60,E60,17oct2022,75,0,295.38461,46.153847,25.641026,0,0,28.205128,0,261.23553
UNIT-60,E60,E60,18oct2022,95,0,317.9592,44.387756,40.816326,0,0,29.591837,1.0204082,303.06497
UNIT-60,E60,E60,19oct2022,40,0,643.75,0,100,0,0,52.5,0,188.94359
UNIT-60,E60,E60,20oct2022,39,0,349.5,43.75,0,50,0,80,0,96.813332
UNIT-60,E60,E60,21oct2022,39,0,407.5,31.25,0,50,0,92.5,0,141.58444
UNIT-60,E60,E60,22oct2022,66,0,310.07462,43.843285,0,0,0,16.41791,0,187.46413
UNIT-60,E60,E60,26oct2022,47,0,302.44681,21.542553,42.553192,0,0,12.765958,0,244.47565
UNIT-60,E60,E60,27oct2022,47,0,276.8085,23.138298,0,0,0,17.021276,0,125.40554
UNIT-60,E60,E60,28oct2022,47,0,432.76596,7.180851,42.553192,0,0,63.829788,0,240.22816
UNIT-60,E60,E60,29oct2022,39,0,494.25,25,50,50,0,50,2.5,223.72588
UNIT-60,E60,E60,30oct2022,20,0,664.25,0,100,0,0,100,0,184.82051
UNIT-60,E60,E60,31oct2022,39,0,492.375,25,50,50,0,77.5,2.5,231.08992
UNIT-60,E60,E60,01sep2022,353,0,227.76309,32.855362,37.157108,16.957605,0,11.221945,0,146.99303
UNIT-60,E60,E60,02sep2022,349,.28653294,169.37404,43.543259,21.882952,0,0,16.793894,0,154.68527
UNIT-60,E60,E60,03sep2022,358,.2793296,291.89435,18.611794,51.842751,0,0,24.815725,0,167.24402
UNIT-60,E60,E60,05sep2022,268,0,304.58899,19.822006,41.423946,0,0,21.035599,0,139.60829
UNIT-60,E60,E60,06sep2022,209,0,218.72882,36.758476,27.966103,0,0,7.6271186,0,137.78906
UNIT-60,E60,E60,07sep2022,218,0,258.72,33.650002,0,13.6,0,27.6,0,126.89275
UNIT-60,E60,E60,08sep2022,186,0,245.76389,35.069443,36.574074,15.277778,0,36.111111,0,186.37233
UNIT-60,E60,E60,09sep2022,239,0,235.01831,30.265568,17.948717,0,0,57.875458,8.4249086,132.66257
UNIT-60,E60,E60,10sep2022,225,0,281.32813,24.560547,53.125,0,0,27.734375,0,176.98085
UNIT-60,E60,E60,12sep2022,124,0,292.86261,20.896946,63.35878,17.557251,0,2.2900763,0,185.83089
UNIT-60,E60,E60,13sep2022,101,0,307.95456,24.65909,0,20.90909,0,47.272728,0,108.39593
UNIT-60,E60,E60,14sep2022,101,0,190.45454,52.840908,0,57.272728,0,29.09091,0,72.185875
UNIT-60,E60,E60,15sep2022,101,0,312.40909,29.886364,0,0,0,5.4545455,0,154.93819
UNIT-60,E60,E60,16sep2022,101,0,256.5,41.477272,0,34.545456,0,20.90909,0,124.11623
UNIT-60,E60,E60,17sep2022,23,0,199.34782,50,0,100,0,39.130436,0,64.408218
UNIT-60,E60,E60,19sep2022,80,0,208.95349,42.732559,0,70.930229,0,36.046513,0,95.889389
UNIT-60,E60,E60,20sep2022,100,0,202.40565,44.929245,0,21.698112,0,2.8301888,0,63.942799
UNIT-60,E60,E60,21sep2022,100,0,184.57547,48.231133,0,0,0,29.245283,0,90.383095
UNIT-60,E60,E60,22sep2022,100,0,200,49.292454,0,21.698112,0,12.264151,0,98.833672
UNIT-60,E60,E60,23sep2022,82,0,170.46512,48.255814,0,26.744186,0,9.3023252,0,92.03141
UNIT-60,E60,E60,24sep2022,59,0,132.69841,54.960316,0,60.317459,0,1.5873016,0,41.821678
UNIT-60,E60,E60,27sep2022,179,0,224.01596,41.555851,35.638298,20.212767,0,5.8510637,0,222.72069
UNIT-60,E60,E60,28sep2022,174,0,307.58151,11.277174,34.239132,0,0,23.913044,0,140.11995
UNIT-60,E60,E60,29sep2022,174,0,180.75676,43.175674,10.810811,20.540541,0,24.324324,0,142.57996
UNIT-60,E60,E60,30sep2022,174,0,245.61414,28.26087,34.239132,20.652174,0,14.130435,0,156.70706
UNIT-60,E60,E60,01aug2022,269,0,248.7415,27.55102,53.741497,0,0,14.625851,0,150.1897
UNIT-60,E60,E60,02aug2022,299,0,281.95456,21.59091,57.272728,0,0,17.272728,0,169.88879
UNIT-60,E60,E60,03aug2022,277,0,338.54099,16.721312,67.213112,0,0,23.278688,0,202.01025
UNIT-60,E60,E60,04aug2022,240,0,244.3217,38.081394,11.627907,9.3023252,0,38.759689,0,109.50909
UNIT-60,E60,E60,05aug2022,236,0,392.4902,0,100,0,0,41.960785,0,151.52742
UNIT-60,E60,E60,06aug2022,283,0,352.34726,15.353698,49.19614,10.932476,0,41.157555,1.9292605,147.59782
UNIT-60,E60,E60,08aug2022,159,0,286.05884,15.882353,56.470589,20,0,18.82353,0,140.98154
UNIT-60,E60,E60,09aug2022,290,0,359.29153,5.4858932,93.730408,0,0,41.379311,12.852665,162.67447
UNIT-60,E60,E60,10aug2022,272,0,400.83612,0,100,0,0,20.066889,1.6722409,133.36249
UNIT-60,E60,E60,11aug2022,272,0,362.62207,8.3612041,73.91304,7.3578596,0,34.448162,0,146.47441
UNIT-60,E60,E60,12aug2022,308,0,394.81549,0,100,0,0,13.392858,1.4880953,151.48888
UNIT-60,E60,E60,13aug2022,254,0,380.52347,6.8140793,55.595669,0,0,26.714802,0,120.92112
UNIT-60,E60,E60,16aug2022,321,0,301.56375,19.44051,56.94051,0,0,39.943344,0,152.68919
UNIT-60,E60,E60,17aug2022,243,0,324.32956,10.890152,77.272728,0,0,45.833332,1.8939394,171.55104
UNIT-60,E60,E60,18aug2022,302,0,355.25757,12.613636,49.090908,11.818182,0,26.666666,0,125.27367
UNIT-60,E60,E60,19aug2022,245,0,209.56757,34.07336,0,41.31274,0,8.4942083,0,84.042892
UNIT-60,E60,E60,20aug2022,246,0,290.65384,5.2884617,86.153847,0,0,7.6923075,1.1538461,118.20764
UNIT-60,E60,E60,22aug2022,381,0,209.66827,23.798077,55.28846,25.48077,0,22.35577,0,147.3589
UNIT-60,E60,E60,23aug2022,383,0,242.84204,19.507126,38.717339,9.2636576,0,26.603325,0,118.29446
UNIT-60,E60,E60,24aug2022,372,0,184.89563,34.739079,19.902912,9.4660196,0,38.834953,0,131.86885
UNIT-60,E60,E60,25aug2022,348,0,193.06053,34.144737,28.421053,52.894737,0,32.36842,.2631579,115.5532
UNIT-60,E60,E60,26aug2022,348,.28735632,229.19023,23.746786,36.760925,16.195374,0,24.935732,0,136.94731
UNIT-60,E60,E60,27aug2022,368,.27173913,198.25908,30.629539,46.731236,9.2009687,0,16.707022,0,131.04344
UNIT-60,E60,E60,29aug2022,342,.29239765,218.20779,26.915585,31.428572,0,0,24.675325,0,93.35862
UNIT-60,E60,E60,30aug2022,352,.28409091,234.10353,26.010101,41.161617,0,0,17.676767,0,125.4706
UNIT-60,E60,E60,01jul2022,417,0,339.36572,7.9421396,78.165939,10.262009,0,21.397381,0,162.01253
UNIT-60,E60,E60,02jul2022,400,0,338.86301,10.901827,76.484016,0,0,21.004566,.45662099,162.7653
UNIT-60,E60,E60,04jul2022,360,0,193.86005,43.161579,0,4.8346057,0,19.592875,0,118.0311
UNIT-60,E60,E60,05jul2022,80,0,84.602272,79.403412,0,0,0,0,0,28.438496
UNIT-60,E60,E60,06jul2022,217,0,252.94748,26.628151,65.546219,4.6218486,0,1.2605042,0,213.69521
UNIT-60,E60,E60,07jul2022,338,0,240.86685,27.581522,48.641304,0,0,14.402174,0,174.02722
UNIT-60,E60,E60,08jul2022,396,0,402.961,1.1181192,92.43119,0,0,16.284403,1.146789,137.80893
UNIT-60,E60,E60,09jul2022,373,0,364.01212,7.3244553,79.903145,12.348668,0,22.51816,.24213076,158.33943
UNIT-60,E60,E60,11jul2022,373,0,294.87833,13.433735,70.361443,9.1566267,0,14.939759,0,154.31555
UNIT-60,E60,E60,12jul2022,400,0,246.80952,21.967121,68.707481,0,0,6.802721,0,160.32135
UNIT-60,E60,E60,13jul2022,366,.27322406,222.88206,14.834152,62.653564,0,0,26.535627,0,153.20334
UNIT-60,E60,E60,14jul2022,326,0,271.7648,15.070422,50.704224,0,0,10.985915,0,153.56596
UNIT-60,E60,E60,15jul2022,256,.390625,291.02649,11.704947,53.003532,0,0,30.388693,0,170.16478
UNIT-60,E60,E60,16jul2022,279,0,209.93266,28.57744,25.589226,12.457912,0,7.0707068,0,103.31169
UNIT-60,E60,E60,18jul2022,198,0,191.98122,27.875587,35.680752,0,0,15.492958,0,109.71846
UNIT-60,E60,E60,19jul2022,202,.49504951,248.65454,14.886364,65.909088,16.818182,0,26.363636,.90909094,143.59195
UNIT-60,E60,E60,20jul2022,323,.30959752,268.57822,13.372905,71.508377,5.3072624,0,14.804469,0,126.59726
UNIT-60,E60,E60,21jul2022,256,0,284.30606,20.996441,25.978647,6.7615657,0,7.4733095,0,117.26937
UNIT-60,E60,E60,22jul2022,320,0,176.43103,35.739941,21.839081,8.0459766,0,27.011494,0,122.05646
UNIT-60,E60,E60,23jul2022,251,0,282.07062,12.825279,49.442379,0,0,15.241635,0,134.29279
UNIT-60,E60,E60,25jul2022,258,0,246.66547,14.568345,71.223022,0,0,30.215828,0,112.31663
UNIT-60,E60,E60,26jul2022,206,0,298.6062,15.818584,80.97345,0,0,17.256638,0,164.64267
UNIT-60,E60,E60,27jul2022,255,0,255.52264,28.963415,52.264809,0,0,26.132404,.34843206,176.45869
UNIT-60,E60,E60,28jul2022,232,0,263.41797,22.119141,39.0625,16.796875,0,13.28125,0,150.0943
UNIT-60,E60,E60,29jul2022,241,0,276.86539,12.932693,65.769234,0,0,6.1538463,.38461539,138.49966
UNIT-60,E60,E60,30jul2022,248,0,305.2037,5.8333335,84.444443,0,0,19.25926,0,183.05658
UNIT-60,E60,E60,01jun2022,502,0,314.03506,2.8597786,94.280441,5.3505535,0,28.597786,.73800737,132.2769
UNIT-60,E60,E60,02jun2022,534,0,364.79297,4.1022339,88.487976,4.1237111,0,33.676975,.85910654,133.1909
UNIT-60,E60,E60,03jun2022,545,0,329.35184,7.6388888,80.639732,6.7340069,0,40.572392,1.5151515,145.25563
UNIT-60,E60,E60,04jun2022,659,0,340.55435,8.220109,75.135872,4.619565,0,42.255436,2.173913,145.00427
UNIT-60,E60,E60,06jun2022,612,0,287.75519,19.877958,46.301777,15.976332,0,31.952663,.73964494,143.21761
UNIT-60,E60,E60,07jun2022,530,0,312.91504,13.053098,66.902657,5.1327434,0,15.221239,.17699115,154.37383
UNIT-60,E60,E60,08jun2022,411,0,343.73273,5.0946546,81.069046,.22271715,.22271715,26.948774,0,140.90579
UNIT-60,E60,E60,09jun2022,602,.16611296,275.5239,13.526119,76.865669,.29850745,.29850745,24.477612,0,145.24263
UNIT-60,E60,E60,10jun2022,449,0,292.09756,13.440041,76.219513,6.504065,0,23.373983,.81300813,158.14046
UNIT-60,E60,E60,11jun2022,517,0,346.4292,9.9115047,76.814156,0,0,27.433628,.88495576,155.24872
UNIT-60,E60,E60,13jun2022,543,.18416207,239.05537,32.214764,0,25.167786,0,39.429531,0,107.22279
UNIT-60,E60,E60,14jun2022,543,.18416207,334.41904,6.6569281,71.619362,5.342237,0,20.534224,.16694491,135.11446
UNIT-60,E60,E60,15jun2022,532,.18796992,330.62708,8.8001671,72.575249,6.8561873,.16722408,22.408028,0,129.37527
UNIT-60,E60,E60,16jun2022,555,.36036035,274.95255,9.3552217,75.316452,4.9050632,0,17.879747,.31645569,162.51326
UNIT-60,E60,E60,17jun2022,490,.20408164,258.42911,17.610497,67.219154,4.2357273,0,22.283609,6.9981585,176.3631
UNIT-60,E60,E60,18jun2022,434,.23041475,317.09109,19.964575,49.595142,0,0,25.708502,.20242915,163.27299
UNIT-60,E60,E60,20jun2022,567,.35273367,271.12131,12.869363,75.894249,2.643857,0,27.993778,0,168.75327
UNIT-60,E60,E60,21jun2022,530,.18867925,283.25842,7.6388888,87.205391,6.7340069,0,19.36027,0,154.85722
UNIT-60,E60,E60,22jun2022,469,.63965887,174.75327,33.761681,8.5981312,18.878504,0,24.485981,0,120.737
UNIT-60,E60,E60,23jun2022,465,.21505377,193.38857,32.533916,9.1085272,23.062016,0,26.550388,.19379845,107.86976
UNIT-60,E60,E60,24jun2022,511,.39138943,279.97681,11.297251,71.30584,0,0,15.635738,.17182131,159.69177
UNIT-60,E60,E60,25jun2022,498,1.004016,225.05254,22.542374,50.677967,3.7288136,3.7288136,26.61017,.33898306,159.60048
UNIT-60,E60,E60,27jun2022,429,.69930071,268.94046,16.683779,64.681725,.82135522,.82135522,31.416838,0,172.86516
UNIT-60,E60,E60,28jun2022,522,.57471263,251.30617,19.039452,57.804459,5.6603775,.17152658,24.699829,3.7735848,175.33194
UNIT-60,E60,E60,29jun2022,403,0,261.07666,15.932494,67.276886,0,0,20.823799,.22883295,163.53819
UNIT-60,E60,E60,30jun2022,424,0,351.63068,4.7246222,90.712746,0,0,16.630669,1.2958963,153.57777
UNIT-60,E60,E60,02may2022,471,0,294.48581,1.2996219,90.737244,0,0,21.73913,9.4517956,114.52573
UNIT-60,E60,E60,03may2022,499,0,319.17142,2.0535715,83.571426,0,0,14.107142,1.0714285,110.04115
UNIT-60,E60,E60,04may2022,538,0,287.43115,8.0327873,82.786888,0,0,18.032787,.81967211,119.47827
UNIT-60,E60,E60,05may2022,648,0,309.23392,2.4281805,84.268127,0,0,37.3461,2.1887825,121.7667
UNIT-60,E60,E60,06may2022,657,0,333.57336,.80753702,93.539703,0,0,28.532974,.53835803,122.08694
UNIT-60,E60,E60,07may2022,518,.19305019,293.52942,14.033613,60.672268,12.773109,0,27.394958,.50420171,124.5611
UNIT-60,E60,E60,09may2022,597,0,285.92761,12.707391,60.331825,0,0,31.22172,.15082957,121.69303
UNIT-60,E60,E60,10may2022,657,.152207,283.78848,16.365461,68.540833,4.6854081,0,36.680054,1.0709505,144.92813
UNIT-60,E60,E60,11may2022,596,.16778524,270.6647,14.254062,79.911377,0,0,27.031019,.14771049,141.77798
UNIT-60,E60,E60,12may2022,576,0,283.39667,.45592704,99.088142,0,0,26.747721,.45592704,127.39165
UNIT-60,E60,E60,13may2022,698,.28653294,273.2717,12.877358,75.723274,0,0,19.496855,.25157234,135.67995
UNIT-60,E60,E60,14may2022,666,.15015015,289.13193,6.4478893,63.324539,0,0,25.593668,.6596306,96.823502
UNIT-60,E60,E60,16may2022,639,.15649453,276.68903,5.308219,93.698631,.1369863,.1369863,12.328767,.2739726,132.52167
UNIT-60,E60,E60,17may2022,596,.33557048,300.29044,1.6544118,91.176468,0,0,16.17647,.14705883,112.64207
UNIT-60,E60,E60,18may2022,628,.15923567,288.72458,12.235169,70.338982,0,0,28.813559,.70621467,136.8665
UNIT-60,E60,E60,19may2022,577,0,305.54953,1.0835913,93.188858,.15479876,.15479876,23.993809,0,116.85535
UNIT-60,E60,E60,20may2022,647,0,288.27802,5.8264179,77.455048,5.8091288,0,14.661134,.69156295,131.91826
UNIT-60,E60,E60,21may2022,614,0,304.15463,12.812961,50.662739,4.2709866,0,24.594992,.29455081,107.15542
UNIT-60,E60,E60,23may2022,645,0,258.32983,17.067642,62.064156,2.2315202,0,23.849373,0,156.8851
UNIT-60,E60,E60,24may2022,537,0,303.69257,2.5971284,82.601349,0,0,17.567568,0,116.30279
UNIT-60,E60,E60,25may2022,534,0,293.19864,17.975382,61.96944,0,0,17.657045,1.0186757,140.67072
UNIT-60,E60,E60,26may2022,579,0,298.48816,11.218454,73.659309,0,0,30.599369,0,147.29575
UNIT-60,E60,E60,27may2022,623,0,252.48763,25.655022,62.445415,0,0,25.473072,.43668121,162.40215
UNIT-60,E60,E60,28may2022,600,0,330.52066,3.6753445,90.045944,4.4410415,0,27.258806,1.3782542,139.55023
UNIT-60,E60,E60,30may2022,585,0,310.13092,10.58754,80.599373,.1577287,0,17.350157,.3154574,147.14633
UNIT-60,E60,E60,31may2022,620,0,313.66718,9.3097019,80.447762,7.1641793,0,19.104477,1.4925373,143.2854
UNIT-60,E60,E60,01apr2022,494,0,279.1875,3.3061595,85.869568,0,0,36.050724,4.347826,125.58147
UNIT-60,E60,E60,04apr2022,491,0,256.81262,4.8446069,88.29982,8.5923214,0,17.367458,.36563072,111.08507
UNIT-60,E60,E60,05apr2022,482,0,261.43277,2.3200758,97.348488,0,0,19.318182,0,115.84057
UNIT-60,E60,E60,06apr2022,503,0,271.8537,2.175926,82.59259,0,0,36.666668,7.0370369,109.18984
UNIT-60,E60,E60,07apr2022,529,0,278.32529,3.2917383,90.361443,0,0,23.063683,0,105.31981
UNIT-60,E60,E60,08apr2022,542,.18450184,247.59917,2.9791667,87,2.3333333,0,23.666666,0,110.51112
UNIT-60,E60,E60,09apr2022,547,.18281536,251.92529,4.8850574,90.476189,7.8817735,0,20.525452,.49261084,113.29691
UNIT-60,E60,E60,11apr2022,520,0,240.29982,6.3691506,90.641251,2.2530329,0,20.623917,1.0398613,128.64719
UNIT-60,E60,E60,12apr2022,536,0,247.34061,2.8942952,91.610741,0,0,16.610739,0,105.75744
UNIT-60,E60,E60,13apr2022,519,0,295.69083,1.3913428,96.643112,0,0,21.024734,0,108.7271
UNIT-60,E60,E60,14apr2022,519,0,283.63559,4.6200347,82.037994,2.2452505,0,38.687393,.34542313,111.3087
UNIT-60,E60,E60,15apr2022,513,0,291.52826,3.180212,83.922264,0,0,20.494699,.17667845,119.88049
UNIT-60,E60,E60,16apr2022,461,0,290.97229,7.8712873,81.782181,12.673267,.1980198,32.277229,0,119.01801
UNIT-60,E60,E60,18apr2022,430,0,287.96603,5.8386412,83.227173,0,0,25.690022,0,132.04951
UNIT-60,E60,E60,19apr2022,475,0,292.46332,5.1158299,87.065636,7.1428571,0,21.042471,.77220076,133.2903
UNIT-60,E60,E60,20apr2022,453,0,312.43863,3.9486921,91.348091,0,0,27.565392,1.0060362,130.80096
UNIT-60,E60,E60,21apr2022,374,0,325.50125,1.9736842,96.240601,3.5087719,0,30.075188,0,125.99653
UNIT-60,E60,E60,22apr2022,416,0,311.11639,3.4482758,93.103447,0,0,34.698277,1.0775862,113.45065
UNIT-60,E60,E60,23apr2022,462,0,282.98315,.56930691,99.009903,0,0,17.227722,0,120.32382
UNIT-60,E60,E60,25apr2022,417,0,313.84445,1.5555556,96.888885,.22222222,.22222222,21.555555,0,92.464417
UNIT-60,E60,E60,26apr2022,417,0,297.32468,5.5194807,85.497833,3.030303,0,32.251083,1.9480519,115.26758
UNIT-60,E60,E60,27apr2022,404,0,276.19299,4.1666665,87.061401,0,0,23.68421,5.9210525,122.19283
UNIT-60,E60,E60,28apr2022,481,0,290.24765,1.2759924,94.896027,0,0,31.947069,5.1039696,93.517326
UNIT-60,E60,E60,29apr2022,413,0,296.44849,4.3454938,90.987122,0,0,31.330473,.42918456,126.29777
UNIT-60,E60,E60,30apr2022,519,0,308.98792,.17271157,99.654579,0,0,20.552677,.17271157,116.9765
UNIT-60,E60,E60,01mar2022,495,0,305.80331,4.4806986,91.176468,0,0,21.691177,.18382353,151.95862
UNIT-60,E60,E60,02mar2022,520,0,289.3913,3.1304348,91.652176,0,0,25.391304,.69565219,131.81636
UNIT-60,E60,E60,03mar2022,480,0,164.58412,44.234406,0,53.875237,0,40.453686,0,68.953331
UNIT-60,E60,E60,04mar2022,533,0,293.56949,7.3516951,85.423729,6.4406781,0,31.186441,.67796612,147.79492
UNIT-60,E60,E60,05mar2022,571,0,227.34076,27.2293,0,25,0,19.745222,0,112.24268
UNIT-60,E60,E60,07mar2022,468,.21367522,262.26654,6.4445524,88.5214,5.836576,0,14.396887,.19455253,131.3103
UNIT-60,E60,E60,08mar2022,411,.24330901,282.34125,4.9406047,88.552917,0,0,21.38229,1.2958963,151.39079
UNIT-60,E60,E60,09mar2022,485,.20618556,267.01923,13.484432,75.274727,12.820513,0,29.67033,.54945058,163.82291
UNIT-60,E60,E60,10mar2022,468,.21367522,316.47208,1.2337058,97.951584,0,0,37.243946,1.3035382,161.99281
UNIT-60,E60,E60,11mar2022,466,.21459228,330.43408,2.259887,88.13559,0,0,37.664783,1.5065913,154.57747
UNIT-60,E60,E60,12mar2022,438,0,281.52499,3.5,84,0,0,25.799999,0,145.23111
UNIT-60,E60,E60,14mar2022,501,0,271.7081,16.975309,56.790123,10.229277,0,42.328041,1.4109347,154.3351
UNIT-60,E60,E60,15mar2022,482,.20746888,266.66666,18.510929,67.395264,5.4644809,.18214937,34.972679,.54644811,159.73282
UNIT-60,E60,E60,16mar2022,537,0,288.40692,6.1985173,82.042831,.16474465,0,37.561779,1.6474465,141.67827
UNIT-60,E60,E60,17mar2022,534,0,264.81158,16.652893,61.487602,8.0991735,.16528925,20.661158,.82644629,142.80617
